x1,x2,y
0.17844442,0.8046392,1.7289519
-0.35239044,-0.22993939,4.2732477
0.105544455,0.25420818,3.578189
1.6904624,1.1207472,3.7878401
-0.8933983,0.8034519,-0.35996008
-0.75562394,-1.4677151,7.712548
0.85094744,-1.2763171,10.152746
1.7391057,-1.6691247,13.399185
-0.8406008,-1.3906487,7.406376
-0.15719579,1.4370854,-1.2145603
-1.6547503,-1.045953,4.4887543
0.1447213,1.2693449,0.06796706
-1.8348129,-0.37265292,1.8975555
0.6363246,-0.27563024,6.231284
0.46819466,1.0701329,1.4990649
1.4192023,-1.3615468,11.627416
-0.9992191,-0.040088464,2.2094624
1.0378697,-0.40426886,7.640055
-1.8989968,-0.93968916,3.5789077
-0.16770442,-0.3065608,4.9217286
-0.2312675,1.4014156,-0.87689376
0.84499794,-0.42375174,7.353886
-1.212987,0.25526112,0.678842
0.034883935,0.14190635,3.8160958
0.96619016,-0.43849254,7.8011427
0.5494375,-0.9419452,8.594358
-0.346632,0.05599527,3.5485375
0.49490225,-0.9446918,8.52921
0.21314065,0.1334759,4.3010874
-0.9717363,-0.6490691,4.5260043
0.47526202,-0.51781064,6.776037
-0.2501568,0.78290343,0.79948324
0.42401093,-0.86796176,8.033085
0.34993038,0.87778157,1.8769313
-1.7070987,0.55026585,-1.1008282
-1.1005422,0.0748598,1.7619783
0.1675887,-1.5017729,9.883357
1.0932882,-0.58463997,8.459447
0.9395721,3.8403563,-6.941481
-0.3688925,0.9699968,0.18145832
1.8369219,-0.23702681,8.795598
-0.7505388,0.2420665,1.9626781
-1.8796574,-0.5762562,2.4073203
1.1954265,-0.6868993,8.931401
-0.39198333,0.95058703,0.21720818
1.1082679,1.177019,2.5016594
0.3584435,1.2636006,0.45967662
0.70655376,-1.2398543,9.896437
0.54116654,-1.5234817,10.400269
0.23154029,0.15857913,4.286413
0.70914924,-0.75924295,8.077785
0.7837342,-0.3280092,6.836353
-0.110128835,-0.1925788,4.7928433
1.1313109,0.5484753,4.520544
-0.64834577,0.011491992,2.8841414
1.6818622,-1.5069445,12.677219
-1.4802378,-0.44834673,2.7313607
0.5343919,1.383708,0.6019245
1.0695751,-0.20505235,6.9729853
-1.1428258,-0.23945555,2.805986
2.3318884,-1.01768,12.222002
2.6771736,0.87564784,6.5234504
-0.31987736,1.065642,-0.2571771
-1.7830075,0.16988765,0.2586897
0.5111639,-0.07095458,5.540196
-0.5882682,-0.9856133,6.3932023
-0.51220834,-0.39331928,4.4277434
0.12933451,1.7606701,-1.4110385
-1.1652539,1.486124,-3.0386598
0.5434588,0.66333526,3.2348974
-1.1899974,0.6527541,-0.37043816
0.03540672,0.3964849,2.8586655
-2.1358552,-0.64586306,1.9910818
-0.7027267,-1.1913726,6.799352
1.2009543,0.21572226,5.7954516
-0.75242406,0.89035267,-0.42867804
1.1414486,-1.2409202,10.753878
1.1520001,-2.456024,14.993354
-0.24528304,1.6284326,-1.7876687
-1.1135378,0.45229015,0.4671194
-1.4862478,-0.6665035,3.4351804
1.1007274,-1.4265361,11.317576
-1.1381912,0.54681873,0.08990368
1.3736086,-0.5363932,8.734394
-0.76271904,0.7773629,0.019046672
-0.0033605462,0.49237952,2.59383
-0.75560004,-0.011747945,2.6286883
0.4911206,1.1282406,1.2113942
0.3289733,0.4445481,3.4350019
0.073555306,-0.53152543,5.95925
-0.967391,-0.74081546,4.8026686
-0.2570688,-0.87339187,6.5682936
0.32802963,-0.25780258,5.8163695
-0.34494832,-0.18115808,4.180932
1.4950826,0.46127802,5.476387
-0.35399857,0.41691607,2.0154247
1.6626506,0.6352192,5.3330307
-1.8567424,-1.1624134,4.4861283
1.5284846,0.16837484,6.692268
-1.2765003,2.5935166,-7.295048
0.3365412,-0.3247615,5.904847
-0.47864515,0.44105425,1.7501066
0.022577066,-2.723296,13.670751
0.99829143,0.10389519,5.8567877
1.8403256,-2.822705,17.553562
1.292835,-0.022773718,6.784375
-0.20729974,-1.7851521,9.953162
-0.48192534,-0.44253436,4.7653484
-0.44096628,-0.1295774,3.674561
-0.7955307,-0.7010746,4.966465
0.05161082,-0.46378937,5.8105693
-1.2390205,0.008290728,1.5737706
-0.37264445,-0.4263603,5.0083156
0.2080367,-0.9183969,7.871428
0.33777282,0.9735164,1.5612767
0.3358047,-1.1088951,8.66546
0.33554187,0.3058162,3.8227563
0.6379913,-0.5061124,7.2107787
-0.50451195,-1.2417132,7.3601975
-0.48115155,-0.3313468,4.3113103
-0.07305161,0.6641127,1.8185692
2.2192595,-1.0363835,12.127919
1.1292534,-0.078195825,6.7823257
0.51432765,-0.78077245,7.8340826
1.548083,0.06729637,6.9433856
0.9296915,-0.46690437,7.775531
-1.1162155,-1.4093186,6.774221
0.67035955,1.0488681,1.8894677
0.40741825,0.5460524,3.0711904
-1.0407535,0.06117571,1.8040893
0.22416984,0.24004866,3.7236729
-0.09678855,0.0073471894,4.0022464
0.72878635,-2.15326,12.975388
-0.90263253,0.9927641,-0.93778026
1.4085735,1.696151,1.343111
-0.7017804,0.9805565,-0.46841952
1.9210902,0.72562975,5.5414076
-0.2765654,1.2451701,-0.65726846
0.52709496,-0.014180024,5.096589
0.051128585,-0.32204986,5.1553793
-0.32655197,-0.03657979,3.6866546
0.63108766,-1.4304023,10.309322
-2.3844666,-0.033398062,-0.5434631
-0.85923195,-0.23331563,3.0453126
-0.73568314,1.2456498,-1.6016836
-0.60751283,0.65333116,0.69425404
0.4437807,0.7308336,2.8398573
0.77450585,-0.19038491,6.426098
-1.0000278,-0.35607117,3.455796
0.15441686,0.8420472,1.6505629
-0.3631981,2.3779812,-4.334945
-0.9058397,0.48737067,0.7789133
1.3074726,1.1399992,2.9491587
1.3285556,-0.11130804,7.2846904
-1.9059559,-0.61348456,2.4861264
0.75292724,-0.477857,7.18875
2.344962,1.9850333,2.3196318
0.39450306,0.79512155,2.343606
0.10521642,-0.21777733,5.220878
1.2572702,1.3805245,1.8667583
0.7884485,0.8165818,3.0171165
-0.23175566,-0.15211351,4.0900416
1.5775476,0.09087632,6.9616165
1.1687351,1.7233956,0.7089963
1.50488,-0.87149286,10.190199
-0.08431625,-0.30137286,5.0220037
0.005020067,-0.1806252,4.6294465
-1.5332335,1.5615867,-3.9841805
0.093482286,2.3224382,-3.4153643
-1.9959826,-1.3398904,4.7521906
0.0060158605,-1.784589,10.250067
0.61599004,1.0790645,1.7711451
-1.3867103,-1.4550557,6.4649477
0.95520294,0.7184948,3.6886024
-0.7634429,-1.1132795,6.377153
1.0302445,-0.31936103,7.449987
-1.5201025,-0.27135006,2.0291116
1.1114584,0.35384986,5.072255
-0.33949837,-0.39558533,4.824513
1.229959,-1.09498,10.4239855
0.85860056,-0.40634838,7.1378164
0.09567828,2.2887685,-3.3040981
-0.35035965,0.7738776,0.9821714
-2.4325645,1.29742,-5.0167074
-1.0660917,0.20884946,1.3159101
0.11707175,2.0260763,-2.448784
1.3439019,-0.58263874,9.024012
-1.1875684,-1.7188203,7.6452065
0.5709818,-0.5581253,7.2160144
0.8514506,0.5410149,4.3361435
1.2716596,-0.97309,10.164823
0.29635173,-0.04116164,4.9220443
-0.4719924,-1.1702536,7.342221
0.550817,0.615321,3.2153065
1.6299129,0.8065716,4.563926
-1.0213511,0.96565473,-1.1430081
0.15225662,-0.3752069,5.8897696
1.0300913,-0.22408332,7.0591245
-0.6026216,-0.23406585,3.6645668
2.0757446,-0.82394326,11.135451
1.4271181,-1.0874474,10.764799
-1.2575291,1.4338715,-3.2218318
-0.5948489,0.2330628,2.1540146
-1.9179137,-1.2263263,4.5338235
-0.0080488855,-0.4564896,5.81645
-1.62947,1.3681855,-3.7678967
0.26102278,0.8116109,2.0777364
1.3390898,0.4276999,5.3372145
-0.75521773,0.17381695,2.0303016
-0.5669108,-1.3853463,7.6229253
-0.70909864,0.16007489,2.2209198
-0.5549201,0.9780933,-0.11404439
1.3619261,0.27869856,6.0063653
-1.1926093,0.8989976,-1.1551317
-0.5157982,-0.63979703,5.3104796
0.056196306,-0.60806507,6.344726
0.8932766,0.22657867,5.2171555
-0.41383946,-0.44201988,4.7309403
1.8290181,0.80078006,5.0610366
-1.3884141,-1.5020137,6.6475906
-1.694654,-0.710709,3.2131007
-0.16031888,0.79094535,1.1772991
-0.61238414,-0.28842577,4.012136
1.9384203,0.69573027,5.917416
0.34849644,0.32810563,3.817318
-0.9147117,-0.044942267,2.5033107
0.22573724,0.43414256,3.1101205
0.9109548,-0.22957623,6.719008
0.91094416,-0.27125803,6.9030995
0.92073315,2.0072815,-0.849167
1.0145111,-2.1685913,13.59718
1.3027502,0.4190508,5.4847684
0.7452131,0.57397544,3.9149566
0.7105544,-0.15705492,6.122695
-0.88625765,-0.32110247,3.6620545
-0.190921,1.3903183,-0.7919014
-0.29619008,-0.14462787,4.053793
-0.6766631,-0.7445211,5.262145
-1.5682118,-0.60631484,3.1631033
2.4766638,-0.6163405,11.333227
-1.0974075,-0.44483784,3.7132754
-0.06868988,0.45998418,2.6876042
0.8314018,0.05715744,5.6239524
1.8388498,-1.8440235,14.238917
0.030692628,0.71994716,1.9029882
0.62090003,1.7374054,-0.55783415
0.31877774,0.07102125,4.619644
1.3126149,-0.7268863,9.337086
1.3536988,0.0037205925,6.7739744
-1.234194,-0.12948184,2.1226032
-1.4383838,1.8289895,-4.9003243
-0.31408417,-1.9217147,10.072541
-0.80949044,0.44830003,0.86330616
0.0637686,-1.7317111,10.099126
-1.1066333,0.079276584,1.8153673
0.08067864,0.38738614,3.0224564
-1.6033168,-1.4751532,6.0682497
-0.69451547,2.6898131,-6.1853166
1.1057184,-1.9941975,13.276233
-0.30116022,0.900197,0.56330705
0.28596273,-1.2813758,9.09664
-0.21329947,0.48681608,2.199834
0.81858194,-0.6053169,7.824228
-0.26050046,2.2227921,-3.8871834
0.4069352,0.21598387,4.449419
-0.0028768347,0.019106703,4.088935
-2.1441002,0.67356706,-2.394022
0.972263,3.1410792,-4.461461
0.737446,-0.87446636,8.682368
-0.78180015,1.924798,-3.8538287
-1.1293647,0.04752919,1.6940035
-1.084739,0.36033103,0.78130907
-0.6673343,1.6529913,-2.6409328
1.1402967,1.6199341,1.1249698
-0.78032964,0.7665052,0.12613931
0.43276864,0.6567679,2.7314203
1.1454748,0.48912364,4.7489743
-0.5744879,-0.558244,4.975503
1.1165563,0.752286,3.8917577
1.3230104,-0.738784,9.229041
1.1844592,-0.5788493,8.610033
0.43302843,-1.6281426,10.512215
1.5730718,0.012188533,7.3635907
-1.1407665,-0.35810143,3.1608653
-0.2473495,-0.6362962,5.9790635
-1.3818957,-0.9403972,4.6752176
0.98049057,-1.0299387,9.77943
-0.7077559,-1.5778269,8.14003
1.6183826,0.83328104,4.618925
-0.0061484864,-0.044266265,4.265966
1.7316561,-0.35911927,8.981026
0.517871,-0.98299384,8.59609
-0.15025139,-0.033099398,4.0684476
-0.28141063,-2.4267411,11.824107
1.8383782,0.8506613,4.913353
-0.84620553,1.3378881,-2.0506685
0.45333427,0.6637999,2.9137137
-0.8105468,-0.87696445,5.510847
1.9496675,0.0079109995,7.9383097
-1.2685552,1.2058086,-2.5893157
-0.7100286,0.259768,1.9680334
-0.41963467,-1.0984204,6.95829
-1.0685035,2.0851076,-5.0334797
0.46086273,0.8506687,2.1966252
-0.8069081,0.22339623,1.8238878
0.013713517,1.8579512,-2.1592586
1.5482322,-1.1469597,11.238493
1.4502612,-0.16643915,7.7508473
0.9523338,0.22777353,5.119685
-1.6187438,-1.6466577,6.6083784
0.33967835,1.1025279,1.0391935
0.041957863,-1.1676539,8.1697855
0.42414904,-1.2952566,9.379718
-0.84365827,1.0889206,-1.3258742
-1.1706687,0.82277405,-0.8325979
0.47152606,-1.5076336,10.3404255
1.3340445,-1.4652519,11.939166
0.5552689,-0.32899427,6.3580103
-0.6211815,-0.089455284,3.117305
0.9306375,-1.4141756,10.910064
-0.20477517,0.73238826,1.3294932
-0.13967913,-0.4130805,5.3244853
1.9957513,1.3037355,3.839983
0.6723343,1.4947414,0.528002
-1.1750088,1.7404526,-4.151874
-1.8177824,-0.2567081,1.4732227
0.24442713,0.3067804,3.6749873
-0.60742015,1.7083654,-2.8731256
0.86301345,0.51126975,4.278135
-0.048653845,-1.0113581,7.370497
-2.0824978,-1.3207059,4.47447
1.2395014,-0.46325725,8.226752
1.4488001,-1.4995128,12.096783
0.6087555,-0.6140128,7.5181284
0.7638525,-1.3600755,10.311744
0.28846142,1.1107557,0.9681034
0.12390999,-1.1863114,8.371739
-1.662873,-0.74136513,3.3343277
0.10974419,0.8163839,1.6446688
-0.7340428,0.6435985,0.48932025
-1.1912377,-0.07669513,2.2182345
-0.9548202,-0.061264265,2.4275267
1.1714002,-2.092457,13.598243
1.0900278,0.875557,3.3390918
1.644173,-0.55680394,9.448068
-0.3411677,1.3695537,-1.1216066
-1.4234706,-0.060256157,1.5654724
-0.04939579,1.0065981,0.57705474
-0.16374873,0.43602714,2.4481225
0.3880326,-0.03885645,5.0793085
-0.4228747,-0.63387513,5.4287405
0.6782376,0.27025193,4.7273192
0.34719974,0.972546,1.4752946
0.83628976,0.44432187,4.583735
0.6114052,-1.4601005,10.506495
-0.6025441,0.43720394,1.4187546
1.241239,-1.013665,10.096671
-0.37544206,-1.3829656,8.128216
-0.75337434,0.8025645,-0.159134
-1.1464872,0.6910187,-0.50758463
1.1371821,0.88606167,3.465704
-1.0277144,0.4106118,0.69693327
1.6224593,0.7933694,4.7559834
-0.4504178,-0.81066746,6.0268354
0.35508525,-2.5262644,13.605245
0.7659108,2.0678504,-1.3908892
0.80372185,1.2542241,1.5475568
-1.2384279,-0.39498553,3.194505
-1.2512727,-0.5887809,3.63435
-0.76055896,0.08386774,2.3706472
0.71438366,0.4329285,4.0795865
-1.8141768,1.4357609,-4.3588905
0.34188467,1.7055029,-1.0014774
-0.48998374,0.81066537,0.31333882
-0.5268301,-0.42426464,4.54329
0.7939687,-2.0021732,12.659343
-0.4072696,1.4086175,-1.271552
0.45006067,0.3790288,3.6874518
0.58033913,0.8289358,2.6692753
1.0461708,1.1917981,2.0200324
-1.2450303,-1.8025762,7.957485
0.09532084,0.91396433,1.1971958
0.0020882222,-0.12600955,4.6671185
0.79464924,-1.6562712,11.352584
2.1408026,0.41737548,6.996849
0.804682,0.69391984,3.572567
-0.68501747,-0.31140608,3.8860178
0.8048388,1.9939241,-0.9743273
-1.6819371,-0.50800514,2.6348805
1.3611938,-1.5452799,12.290195
-0.21693526,-0.7134953,6.2083197
0.36441803,-0.680706,7.2881494
-0.94367707,-0.6672027,4.586504
0.17960726,-0.10042674,4.9052963
-2.1877651,0.8437979,-3.1779637
-0.8207033,1.9159276,-3.8315966
0.78937346,-0.2661383,6.7975717
-0.050726686,0.46976253,2.387501
-1.3916475,0.90964836,-1.6767207
0.4662658,-0.41694218,6.5760603
2.4076238,1.3109503,4.5111938
-1.2834638,-0.12592277,1.8634185
1.3895626,0.40049833,5.545826
-0.16120642,1.4948366,-1.2981229
0.08779409,-0.058207236,4.452098
0.39946422,-1.4376463,9.9532385
0.15629359,-1.4056324,9.202803
1.1555512,-0.43531826,7.8690877
-0.13818888,0.039466225,3.6915684
0.27085578,-0.6564727,6.996131
-0.5390273,-0.63893497,5.0789638
-0.13283119,1.2390025,-0.16660792
-0.6784729,-0.81786823,5.5739217
1.070742,-0.29562137,7.3197894
0.47992936,1.3465189,0.6632546
-0.1401269,1.2779701,-0.43238732
-0.8192753,-1.4792506,7.465034
-0.48837048,-1.3715737,8.040521
2.1641278,-0.2184886,9.3184595
0.37409508,-0.7073596,7.3349404
0.8100368,-1.2319795,10.083362
-1.2528367,1.8897331,-4.8568296
1.9725916,-1.0141617,11.61686
1.9699098,-1.147865,12.007089
-1.0949701,-0.461239,3.581936
0.29476047,-0.30606294,5.875758
-0.15685946,-0.6847256,6.05899
-0.72741574,-0.4147178,4.079602
0.1114054,0.88285154,1.2860479
-0.884149,-0.24386336,3.1675332
-0.17198452,0.100590505,3.6128733
2.1134121,0.18565954,7.957477
-1.5159668,-0.4876535,2.9726832
0.5566828,-1.7536076,11.302536
-0.59136176,-0.018748686,3.111326
0.34698698,1.0915586,1.205642
1.2339658,-0.15760519,7.1556635
-1.0922265,-0.118835844,2.4362984
0.73316765,-0.8706766,8.655632
0.8800962,-0.4009607,7.294552
0.5389811,3.1089954,-5.248533
0.520533,0.6184207,2.989941
0.8501576,0.88345915,2.8136296
1.3608868,-1.1537554,11.032815
-1.0405048,0.022961754,2.0049715
0.7600766,-2.1687105,13.058005
-0.022498796,-1.9790425,10.838805
-1.0859401,0.046224575,1.8431084
-0.7180322,0.9528297,-0.3565109
-1.3596766,-1.7135398,7.2497845
0.31389228,0.14761066,4.2439537
0.19563782,1.7155982,-1.1486813
0.077488005,0.31828463,3.3419092
1.5736437,-2.0386624,14.2325535
0.35440275,-1.862918,11.20611
1.0756022,-1.8905481,12.959025
0.2078166,0.7122838,2.1969101
0.90202564,-0.009820272,6.1060653
-0.41999608,-0.3337974,4.5510006
0.58979475,-0.2825231,6.4477663
0.5330596,-0.19666496,5.9668455
0.27148166,-0.9623774,7.8229036
-0.2651301,0.98748666,0.18742698
0.44820637,0.32721537,4.207833
1.673108,0.080003284,7.5281615
-0.16008456,0.36582515,2.6389022
-0.40076584,-0.21358359,4.1640325
1.6454855,-0.71283805,9.899565
0.5215096,0.2979234,4.297913
0.28335226,0.5446465,3.0113544
0.29446363,0.50714964,3.248951
1.5029292,-0.73413444,9.680138
-0.17899086,-0.15850833,4.3930783
-0.52057314,0.0621904,2.999887
-1.2278197,-0.46976617,3.2745895
0.11680898,0.040970832,4.2925816
-0.0370776,-1.1115587,7.896103
-1.7568946,1.2878902,-3.5620184
0.8304621,2.298911,-1.8874047
-0.2305537,0.20955227,3.0154927
1.0727714,-0.11417911,6.868425
0.9527717,-0.9399089,9.343967
0.45350766,0.63641423,2.9904175
-1.0499811,-2.7245054,11.284567
-1.5862668,0.2840976,0.067738794
0.05662997,1.7807701,-1.8235507
-0.20138693,1.3127456,-0.695711
-0.26475364,0.9478569,0.4359011
-1.8124278,-0.7514986,3.168924
-0.5130759,0.8909144,0.10478417
0.8538871,-0.80004793,8.603271
0.2393899,-0.34844965,6.098664
0.13051023,-0.50416464,6.3632774
0.15700667,0.76252484,1.9057298
-0.6479614,0.6773871,0.6192975
-0.06791226,-0.6103538,5.978987
-0.20794843,-1.0972576,7.430651
0.2861828,0.20717147,4.062474
-0.7258008,-0.13544284,3.3248658
1.068615,1.4323813,1.3866254
-0.7158915,0.8433286,0.1056093
-0.100558646,1.2384961,-0.0765087
0.14994395,0.17278752,3.948958
1.3220959,0.0376746,6.66327
-0.77878624,0.025692707,2.7597766
1.4447873,-2.7742794,16.39836
1.5032157,-0.2805519,8.217635
1.8897094,-1.4469583,12.807326
-2.024728,0.658299,-2.191237
-0.84898615,1.2846152,-1.9871949
-1.019689,0.7717438,-0.6065099
0.7110677,1.4966582,0.5234487
1.1847303,0.3496376,5.308731
0.25374588,0.046822734,4.5571995
-0.24348967,0.29005864,2.8709013
0.39056176,0.7259379,2.4924195
-0.2523368,-0.4735266,5.4062243
-1.4167888,1.6283966,-4.1813483
-0.51546884,-1.2212437,7.24299
1.8307773,-0.15848693,8.46279
0.8615792,-0.9286165,9.097333
2.8501418,-1.5994601,15.333422
-0.7361616,-0.5336319,4.4326167
1.2520599,0.39329112,5.3241878
-0.9239486,-1.3723521,7.1011887
-0.47750434,-1.3958695,7.9565153
-0.24293141,2.3010309,-4.1450515
1.0045129,1.3051311,1.6832024
1.1647896,-0.94165987,9.782419
-1.4402155,1.7773287,-4.726924
0.33320785,-1.8606229,11.2290535
-0.13235424,0.7543375,1.4215493
1.1377169,0.2907444,5.4091787
0.14424594,-0.9616542,7.722869
-0.576799,0.1349093,2.528979
0.21683802,-1.7552633,10.504114
-2.479983,0.79782856,-3.4115427
-0.29545963,1.2030317,-0.65356743
0.072351895,0.72166306,1.916128
0.15718555,-1.2797934,8.738381
0.3311777,0.07427914,4.6104145
0.29923004,-1.9943242,11.753812
0.9539195,-2.0110188,12.87383
0.26254988,-1.2168825,8.856577
-0.15350664,-0.34850088,4.9179688
-0.10582597,-2.7248042,13.299199
0.41601577,-0.55555356,6.998694
-0.02957468,0.1065885,3.8708265
0.13270575,-0.7770107,7.0069785
0.67176527,0.22289601,4.857375
0.37583196,0.10030252,4.797107
0.045609374,0.08225412,4.091817
0.52439773,0.59122145,3.3230667
-0.6781095,-1.4181457,7.7739635
0.6590686,-0.22156699,6.096708
-0.5279071,0.3389198,1.9373914
-0.26770473,1.9562004,-3.088618
0.75809956,-0.5186715,7.3664265
-0.5764919,-1.2226998,7.120181
-0.47204724,0.36074397,2.1130564
-1.3775522,-1.1551003,5.2388597
0.17284113,0.79175574,1.8398468
0.14729519,0.33663163,3.221697
-0.22850992,0.23269519,3.082356
0.42919606,-1.3109092,9.540928
0.91719687,-0.26966926,6.880003
-0.5794579,-0.70992374,5.5351534
0.35006687,0.22158712,4.263712
0.036817823,-1.3509035,8.736404
-0.38646156,0.3018259,2.558214
-1.1048257,0.7547028,-0.6476941
-0.14524668,0.51466566,2.1312618
-1.5876131,0.3322933,-0.076956525
0.8371514,0.8519813,2.9498832
0.4952643,1.0710852,1.5613264
0.99128866,0.24488531,5.2704844
-0.5495005,-0.213756,3.8674421
-0.30064276,-0.22844543,4.3416324
-1.1172886,0.19727032,1.4450998
-2.4995797,-0.88164955,2.2151282
-1.0495547,-0.014744133,2.036953
0.27659845,-1.6377493,10.491746
-0.3062082,-0.967391,6.8152714
1.5384,-0.3072415,8.376249
-0.13248576,0.73531,1.5100154
0.9265191,0.48163208,4.3186274
-1.2448403,0.09330696,1.3469044
0.028971478,0.055610966,4.046896
-0.26588836,-0.75043833,6.1325054
-0.22543296,-0.62194294,5.9384346
0.37595487,-0.22087927,5.848335
-1.3042676,-0.13423786,2.2617457
-0.32901663,-0.47442788,5.141696
-0.6986355,0.12512977,2.2186568
-1.5024452,1.4568404,-3.678046
-0.35504556,-0.33412063,4.601874
1.123476,-0.35390347,7.5515175
2.2354307,0.5491417,6.742133
1.2199595,-0.57471883,8.796648
1.1812876,1.110828,2.7019536
-1.0623502,-0.06301725,2.2914968
-1.3805289,0.797133,-1.4081495
-1.0692445,-0.76081294,4.593225
0.4405584,-0.99404794,8.50582
-0.05460443,-0.16261236,4.9095287
1.4567602,-0.20942143,7.7149544
1.1434873,0.49518093,4.743557
-1.575065,-0.34112713,2.180584
-1.2066444,0.51260936,-0.015951306
-0.9798673,-0.96492964,5.529494
0.028402364,0.19865206,3.59103
1.4481677,2.222321,-0.5513745
1.2871743,-0.5400096,8.633584
-0.49459192,0.5996937,1.0945005
0.95482713,1.7832654,-0.019598894
0.43019375,1.3459578,0.33311957
0.4326412,0.36106128,3.8471892
-0.3142166,-0.37268746,4.806075
2.4405503,-0.7842367,11.834016
-0.6927544,0.5299408,1.0657761
0.9826866,-1.484479,11.099924
1.4259858,-0.2679122,8.093999
-0.6672498,-0.080490336,3.1324027
-0.35796136,1.4204364,-1.2135965
0.07110652,0.58316797,2.4917226
-0.46981856,-0.92524266,6.2941732
1.1716614,0.29807413,5.3523545
-0.18990585,-0.9402344,7.1398406
-0.85620886,0.32285205,1.3232888
-0.67309016,-0.59420455,4.728448
0.50453585,0.59802794,3.070915
-0.14360107,0.12740172,3.3539467
-0.12805265,0.31472814,2.8486776
-0.48582256,2.9437726,-6.811379
1.4769195,-1.4058039,11.980228
0.34285995,0.8486103,1.9917446
0.6540609,0.4268161,4.097132
2.0909693,-0.8884795,11.510466
0.17149907,-0.4516101,6.1169496
-1.7986292,0.4401962,-0.7285045
0.47260413,1.4602778,0.052266583
-0.23388651,-1.1029862,7.5419154
0.23996256,-0.2871421,5.540054
1.311982,-0.22375724,7.4933014
-0.5566013,0.25238284,2.1090605
-1.0791517,-0.7217517,4.6885815
-1.1227511,0.63581777,-0.2880151
-0.40175292,-1.1927843,7.426627
-0.12442666,0.35769728,2.8742838
-0.7174625,-0.27318174,3.6401904
1.2680742,-1.0853995,10.26367
1.0908316,0.07849718,6.2294
-2.7920055,-0.42462924,-0.06735237
1.0720303,0.54506606,4.5545135
-1.5503043,0.7061812,-1.3561044
0.67128927,-0.29466963,6.6229334
0.005279159,0.21308823,3.393342
0.6272934,-0.6685384,7.718969
-2.2013638,-1.2756301,4.1382027
0.9806322,2.524127,-2.3561914
-1.4923781,0.9729511,-2.114118
-1.0134348,-0.94535804,5.4408364
0.97892624,0.51247925,4.546441
-1.7506053,-0.83497584,3.6333725
0.7094791,1.200674,1.5826936
-1.289966,0.037595086,1.616676
0.2813798,-0.55692,6.7574143
2.253602,-1.4985604,13.797212
-0.19110526,-0.73946404,6.273211
-0.1285421,-1.7030282,9.677321
0.9763239,0.5142511,4.3751373
-2.0235126,-2.464702,8.619703
-0.30692083,-1.1386925,7.420936
-0.1360715,-1.3166162,8.337262
-0.92535734,-0.18044025,3.2220194
-0.8875748,-0.008662863,2.4846613
-0.5018882,1.0377821,-0.31850547
0.7221557,0.6155881,3.3799431
1.2808803,-0.6393456,8.915757
0.31421328,1.3686132,0.19478796
-1.4273844,-0.0099006435,1.5581241
0.74122787,-0.97197753,8.870452
-0.5280826,-0.30190176,4.1134763
1.5645723,0.6813851,4.925013
1.023837,0.7685883,3.7028484
1.7490636,1.054645,4.1196184
-0.30485168,0.43956503,2.0189881
-0.30369112,-0.3007103,4.72877
-1.0977585,-0.44715536,3.5712345
0.80476856,-0.46926755,7.365084
0.31709874,0.700977,2.354978
1.0745761,0.6413443,4.130744
0.09174089,-1.3763028,9.141977
0.08247214,0.47639048,2.8661346
0.28363758,1.4261918,-0.01864878
-1.5984428,0.062023148,0.59345293
0.45850447,-0.03296179,5.308901
-0.020175908,0.37940067,2.749435
-1.8786744,-0.26365164,1.3484305
-0.35168746,0.8009772,0.8648868
-0.9059397,-0.094267294,2.5515172
0.6066072,-1.1390055,9.273374
-0.68402356,-0.8011493,5.5578923
1.5877614,-0.7627773,9.99767
1.0451679,-0.45370656,7.581447
0.15049548,0.2976805,3.47935
0.17116809,-0.022774354,4.735258
-0.80240715,-0.5082389,4.572855
0.24928461,1.1292909,0.7951557
-0.21472171,0.7774975,1.0882356
-0.70112836,0.0043079006,2.6566296
-2.0163403,-0.035869006,0.3255752
0.44794884,-0.53546315,6.945854
0.070057735,0.8544442,1.46343
-0.22608468,-0.7801958,6.2409263
0.38013235,0.15960911,4.339828
-0.7522314,0.7290904,0.30313993
0.5109765,0.41347653,3.7542958
1.6984162,1.5164411,2.4833102
2.4275882,0.19357873,8.505925
-0.67755157,1.1299369,-0.96331936
-0.35313088,-0.2921917,4.565611
-0.8616109,-0.972678,5.7916327
0.01352065,1.8119422,-1.9879582
0.9069786,-1.4227208,10.922313
-1.5395275,-0.92383075,4.250524
2.032396,0.24418359,7.324797
-0.73105067,0.16996916,2.2599578
-0.34551293,-0.818178,6.188307
0.61006063,0.357559,4.227249
0.62558967,-0.54191875,7.4049296
-0.94306815,2.488353,-6.24566
-0.00029492227,-0.7573696,6.785042
-0.09462891,-0.27352908,4.8753767
0.2852573,-0.36377716,5.9550056
-1.1761245,0.49962282,0.012292609
-1.1692363,-0.7915378,4.534816
0.061617475,-1.6835021,10.073087
-0.8649237,-0.75899345,5.2037854
0.26308417,0.112060376,4.3182464
0.98307097,-1.5030825,11.378736
1.1620775,0.91073525,3.3398464
0.61927843,0.8317415,2.5205195
-0.3820062,-0.5390217,5.2296867
-0.61476094,1.1690642,-1.054299
-1.8926177,-1.3766448,5.1339025
0.7789837,1.0335656,2.3243177
0.43128273,-1.131037,8.828815
0.084015936,0.7285764,1.8369203
-1.7931453,-0.9718138,3.9671135
-0.003409039,0.6999334,1.9123508
-0.50364417,-0.078570016,3.4676397
